wellDepthFt,precip48hIn,soilMoisturePct,slopePct,usgsBaselineMgL,nitrateMgL
52.0,0.16,46.2,2.9,8.7,13.41
59.5,1.83,37.1,1.6,6.7,14.01
59.5,4.27,28.5,4.6,7.4,20.5
60.4,0.4,29.6,3.0,7.6,9.13
60.4,0.68,30.6,2.1,8.4,9.35
59.5,0.4,32.0,3.3,9.8,10.03
59.5,0.08,30.7,2.5,6.2,6.72
42.5,1.58,14.6,1.8,6.7,10.47
42.5,1.61,29.2,1.5,7.0,12.09
74.3,0.35,16.5,2.8,7.1,6.01
74.3,0.74,31.5,3.7,8.1,10.02
54.0,1.41,33.5,4.3,9.5,14.35
54.0,0.75,26.7,4.4,9.7,9.96
59.5,1.11,37.5,2.1,7.4,12.46
59.5,0.41,31.8,6.2,6.5,9.2
59.5,1.47,33.3,3.3,7.5,12.53
57.0,0.27,26.4,3.0,9.2,7.92
57.0,0.04,18.1,2.4,6.5,5.07
57.0,1.51,39.5,3.5,6.2,14.32
57.0,1.54,33.8,2.2,11.7,14.17
49.6,1.0,35.3,2.2,7.5,11.93
49.6,2.73,33.2,2.1,7.3,17.72
49.6,1.09,44.9,2.4,8.1,15.92
42.5,0.27,28.6,2.8,8.9,8.2
42.5,0.06,13.9,2.1,8.8,6.29
17.5,0.26,22.2,4.3,6.9,9.24
17.5,0.1,31.0,1.4,6.8,9.68
49.6,2.9,22.9,1.8,7.5,15.09
49.6,0.68,20.2,3.4,7.2,8.22
49.6,2.12,24.4,3.8,7.4,13.79
182.0,1.99,37.5,8.6,7.9,10.83
182.0,2.7,31.6,4.7,4.3,9.03
42.5,0.67,41.1,2.9,5.6,13.16
42.5,0.86,30.3,3.1,8.1,11.5
54.0,2.15,36.2,2.8,8.9,16.82
54.0,0.76,34.4,2.2,8.0,11.07
57.0,0.52,18.4,3.1,6.4,7.12
57.0,1.58,26.4,4.0,7.5,11.56
54.0,0.33,22.2,2.6,5.3,6.21
54.0,0.92,39.6,2.2,9.9,13.61
18.0,0.39,24.9,2.8,5.3,8.1
18.0,0.6,29.3,3.8,5.0,11.7
74.3,0.83,33.4,2.6,6.5,9.3
74.3,1.01,32.8,3.5,6.6,9.28
60.4,1.64,32.7,3.0,8.3,13.19
60.4,2.51,22.2,0.5,5.4,11.34
57.0,1.63,32.2,2.0,7.6,12.68
57.0,0.83,27.8,2.6,3.6,7.66
74.3,0.07,25.5,1.2,4.0,4.23
74.3,0.18,21.3,1.5,6.3,4.46
17.9,0.47,14.9,3.1,7.9,9.88
17.9,0.46,12.6,2.7,6.7,9.02
60.4,1.18,39.3,3.0,6.8,13.22
60.4,2.33,47.7,4.6,10.4,20.28
60.4,0.72,36.4,2.2,8.8,11.01
52.0,0.21,27.0,4.6,7.0,7.75
52.0,0.0,21.3,2.0,7.1,5.85
54.0,0.02,19.3,5.0,6.9,6.03
54.0,0.16,17.8,1.2,8.7,5.57
60.4,0.58,44.3,1.3,2.4,10.26
60.4,2.75,38.6,2.4,7.9,18.48
11.5,1.21,32.5,1.6,7.4,16.78
11.5,0.55,38.1,3.9,6.0,16.67
17.0,2.56,44.0,2.6,7.3,27.95
17.0,1.43,29.3,2.6,7.0,16.66
17.9,0.52,35.6,3.6,7.6,14.75
17.9,0.39,37.0,2.7,8.4,14.67
14.3,2.79,41.0,1.2,7.9,28.16
14.3,1.31,28.7,2.3,7.6,15.61
57.0,1.26,35.9,3.9,5.9,12.22
57.0,1.56,24.7,3.1,10.4,11.93
49.6,0.35,23.8,2.8,6.5,6.34
49.6,0.31,13.0,2.5,6.9,6.84
17.9,0.63,39.3,3.0,7.6,16.53
17.9,1.85,36.4,3.3,8.5,22.28
17.5,2.5,37.0,3.9,7.5,25.39
17.5,2.41,35.4,4.0,5.8,23.67
30.0,1.7,26.6,1.0,5.2,12.94
30.0,0.58,32.9,3.0,7.7,12.04
26.0,0.89,29.5,3.5,4.4,12.13
26.0,0.13,30.4,2.6,10.0,9.77
17.5,0.42,18.6,1.4,8.7,9.09
25.0,0.69,43.2,4.2,7.0,17.4
25.0,1.95,37.3,5.3,8.3,22.42
40.0,0.35,26.3,2.5,9.7,8.6
40.0,1.65,27.6,4.5,7.3,13.57
23.8,0.61,28.8,4.3,6.1,11.71
23.8,0.11,28.5,2.9,10.1,10.3
18.0,2.16,32.5,4.3,8.0,21.72
18.0,0.69,39.5,2.2,7.5,16.85
74.3,0.52,45.3,1.8,4.4,9.52
74.3,1.93,30.7,1.7,8.8,11.96
57.0,0.55,34.1,2.0,8.7,9.71
57.0,0.82,40.7,0.5,8.2,13.05
57.0,0.23,18.1,1.2,7.2,6.01
57.0,0.4,23.9,0.5,8.4,6.18
54.0,1.95,22.2,4.5,9.2,13.35
54.0,0.43,23.7,1.8,11.1,8.1
18.5,0.43,42.8,4.0,6.7,17.24
18.5,1.05,36.4,6.0,7.2,19.13
57.0,0.01,20.3,3.9,4.5,4.62
57.0,0.03,18.7,1.4,7.2,5.48
662.0,0.32,27.6,5.4,7.5,6.07
662.0,0.42,37.1,3.6,9.9,6.75
21.5,3.54,22.2,2.0,6.7,23.25
23.0,0.79,28.9,0.7,3.8,10.0
23.0,1.11,39.1,0.7,9.4,17.03
22.5,0.45,29.1,2.4,3.4,9.19
22.5,0.74,19.5,3.3,3.7,9.21
18.0,0.24,24.5,5.7,5.6,9.3
18.0,0.72,19.3,3.4,8.8,11.15
59.5,0.27,32.3,2.8,3.3,8.24
59.5,0.83,40.2,1.6,5.6,11.46
17.5,1.44,23.9,2.0,8.0,12.81
17.5,0.17,30.3,2.3,5.4,9.49
74.3,0.29,32.9,3.2,8.9,9.13
74.3,0.22,37.2,2.8,8.8,9.33
74.3,0.68,25.6,4.2,5.1,7.28
60.4,0.96,21.8,5.0,6.9,9.14
60.4,0.93,29.0,3.4,4.1,9.03
12.0,0.12,35.8,4.2,9.0,15.15
12.0,1.74,40.0,3.0,5.6,23.11
20.0,2.67,40.2,4.8,9.0,27.55
20.0,2.18,32.7,4.1,5.9,21.2
42.5,0.81,36.2,3.8,7.5,13.97
42.5,1.2,30.7,1.4,8.6,11.8
17.5,0.57,38.0,4.9,7.2,17.08
17.0,1.93,39.5,2.7,6.5,22.53
20.0,0.38,29.1,2.2,4.3,10.24
18.0,1.01,30.4,2.0,6.5,13.85
16.0,1.57,30.7,2.9,6.9,18.1
16.0,1.29,37.1,3.1,11.4,20.35
42.5,0.73,22.3,1.9,8.1,8.37
42.5,0.12,26.7,2.5,8.2,7.04
74.3,0.03,29.2,0.5,8.9,6.26
74.3,0.01,23.8,1.4,5.8,3.83
17.9,0.36,36.3,3.5,5.7,13.86
17.9,1.82,49.7,3.7,7.5,27.15
60.4,0.22,19.3,2.8,7.8,5.57
60.4,0.65,22.1,2.1,7.7,7.74
54.0,0.41,26.8,0.8,7.8,7.36
54.0,0.27,18.1,1.5,8.0,6.49
59.5,0.82,25.1,0.7,7.3,7.73
59.5,0.08,24.4,3.2,7.1,6.03
42.5,2.33,29.7,3.6,9.0,16.7
42.5,0.36,19.2,3.7,8.2,7.64
22.5,0.8,41.9,4.1,9.6,18.98
22.5,0.39,41.0,2.9,6.3,15.55
18.1,1.57,35.4,3.4,7.8,19.33
18.1,1.67,34.4,2.4,9.9,20.34
17.0,0.86,15.5,1.9,5.8,10.63
17.0,1.39,24.3,2.5,6.8,14.16
74.3,0.3,26.9,2.2,7.4,7.08
74.3,1.44,32.3,3.7,8.4,11.87
17.9,3.15,42.2,4.4,5.3,29.52
17.9,2.56,35.3,3.1,10.8,24.92
42.5,0.12,16.1,0.7,9.7,6.33
42.5,0.13,32.0,1.4,9.0,9.02
49.6,2.06,27.3,3.1,5.7,13.92
49.6,0.18,21.0,3.2,6.7,7.14
17.9,1.67,36.6,5.6,6.9,22.43
17.9,0.53,27.4,3.4,7.2,11.54
15.0,1.33,33.1,2.6,7.2,17.91
15.0,2.2,32.4,4.4,7.2,22.01
18.0,1.97,28.0,3.8,7.3,18.06
18.0,1.71,35.1,3.6,11.2,21.62
17.5,0.43,37.4,4.0,7.8,15.23
17.5,0.71,38.0,0.6,7.0,14.54
17.6,1.42,32.2,0.9,10.6,17.26
17.6,2.57,36.3,1.8,5.9,23.11
59.5,0.52,33.1,3.0,9.2,10.15
59.5,0.83,30.0,3.2,7.6,9.88
18.0,2.22,34.7,3.5,2.6,20.14
18.0,2.46,39.4,3.2,7.8,25.3
48.0,0.06,19.7,2.0,6.8,5.55
48.0,0.75,29.7,1.1,6.9,9.46
54.0,0.71,42.7,3.8,5.1,12.61
54.0,0.63,31.9,1.6,5.7,8.79
17.5,3.29,45.0,1.6,9.5,31.07
17.5,2.37,32.3,2.0,6.4,20.51
17.9,0.27,35.0,2.5,7.3,12.59
17.9,2.08,41.4,3.1,10.1,24.18
23.0,0.39,30.8,1.6,9.2,10.93
23.0,1.08,30.0,3.9,7.5,14.62
59.5,0.0,12.0,3.4,10.0,5.83
59.5,0.72,12.0,1.3,7.1,7.43
28.0,0.64,34.5,3.8,6.5,13.01
28.0,0.33,38.5,3.5,7.6,13.97
17.6,0.19,31.7,3.7,7.0,12.07
17.6,2.95,36.4,2.7,8.7,25.85
54.0,0.07,15.9,2.6,6.9,5.66
54.0,0.13,16.2,1.5,7.0,5.86
59.5,0.03,29.4,2.6,8.2,7.77
59.5,0.05,19.5,3.0,9.6,7.23
59.5,1.41,33.8,1.2,8.2,11.75
59.5,2.25,34.4,3.0,8.1,15.35
74.3,0.11,26.0,3.1,4.4,5.59
74.3,0.25,23.8,1.8,5.4,4.42
59.5,0.08,22.6,2.4,5.5,5.14
59.5,0.47,32.1,4.4,5.1,9.42
57.0,2.12,42.5,3.9,9.2,18.66
57.0,4.02,32.4,2.8,7.5,20.77
74.3,0.34,29.9,3.8,9.0,8.2
74.3,0.14,29.9,3.5,5.8,7.04
54.0,1.02,26.4,1.9,6.9,8.8
54.0,0.27,33.4,4.0,10.1,11.28
59.5,0.44,25.5,2.0,5.0,6.07
59.5,0.51,24.9,5.1,7.6,8.67
42.5,1.45,34.2,2.9,4.1,12.9
42.5,1.95,40.8,0.6,6.6,16.41
42.5,0.08,25.6,3.3,3.1,5.03
42.5,0.07,18.5,4.2,5.5,6.17
49.6,0.63,27.6,2.2,5.1,8.07
49.6,0.61,24.2,3.7,8.9,8.41
54.0,0.45,26.5,3.5,6.0,7.99
54.0,0.45,18.9,2.4,6.7,6.43
57.0,0.88,19.9,3.1,7.4,8.5
57.0,0.34,29.5,0.5,7.0,7.46
49.6,1.39,33.6,0.5,6.0,11.63
49.6,1.76,30.3,4.3,6.5,13.56
57.0,0.37,15.5,1.9,6.5,5.92
57.0,0.11,19.7,1.8,8.6,6.28
74.3,1.31,40.1,1.6,8.1,11.72
74.3,3.52,20.9,3.1,7.4,14.97
57.0,0.28,14.6,3.2,8.5,6.96
57.0,0.02,23.7,0.9,3.6,3.88
60.4,1.34,32.5,1.9,7.3,11.07
60.4,2.96,33.3,4.5,7.3,18.25
60.4,0.22,24.6,4.3,9.3,6.86
60.4,0.11,18.5,2.3,10.4,6.78
60.4,0.66,20.1,2.6,7.1,7.15
60.4,0.13,31.1,2.1,8.7,7.72
60.4,0.15,30.9,2.2,8.2,7.53
60.4,0.4,25.7,4.2,7.3,7.4
54.0,2.24,32.7,4.2,9.4,16.33
54.0,0.94,32.9,1.9,6.1,10.25
54.0,0.49,23.0,1.0,6.7,6.52
54.0,0.63,12.0,2.7,4.6,6.86
60.4,0.22,21.7,3.0,10.0,6.22
60.4,0.52,19.0,4.7,3.4,6.31
74.3,0.69,40.1,3.8,7.7,11.61
74.3,0.61,40.5,1.3,8.2,10.87
27.5,0.13,26.4,3.9,10.2,9.08
27.5,0.37,25.7,4.7,9.1,10.54
57.0,0.03,20.5,4.6,6.3,5.47
57.0,0.32,15.9,1.8,7.6,6.07
74.3,0.07,21.8,3.5,5.6,5.35
74.3,0.27,26.6,2.6,8.2,6.22
59.5,0.02,26.8,2.6,11.2,6.92
59.5,0.47,26.8,1.5,7.0,7.4
57.0,0.61,24.4,2.8,7.2,7.29
57.0,3.58,34.3,3.8,8.3,20.68
74.3,0.97,29.6,2.7,8.8,9.72
74.3,0.48,30.3,1.7,5.6,6.56
54.0,0.75,37.7,2.4,7.6,11.33
54.0,2.44,42.9,2.6,7.7,19.05
60.4,2.36,47.6,1.7,7.5,18.55
60.4,0.97,35.5,3.0,5.3,10.86
54.0,0.35,31.6,3.3,11.2,10.43
54.0,0.41,23.2,2.0,10.5,8.65
57.0,0.58,26.9,2.2,7.0,7.77
57.0,0.83,17.3,2.8,8.1,7.91
54.0,1.61,31.9,4.7,8.1,13.84
54.0,3.04,44.0,4.0,5.6,20.85
57.0,2.67,34.3,4.7,6.0,16.94
57.0,1.32,33.4,3.7,8.0,12.33
59.5,1.99,27.2,1.8,3.8,11.59
59.5,0.93,37.4,2.0,9.6,12.48
60.4,1.77,31.6,2.3,5.7,12.18
60.4,3.03,36.8,3.2,9.3,18.23
49.6,0.61,40.3,2.5,8.0,12.93
49.6,0.25,29.6,1.8,7.1,8.09
60.4,1.55,28.8,0.5,8.5,10.53
60.4,1.26,25.5,1.8,5.5,9.43
74.3,4.5,33.7,3.4,7.0,19.51
74.3,1.76,36.2,3.3,6.0,12.61
59.5,0.65,30.8,2.4,5.7,8.47
59.5,0.01,23.2,1.6,9.2,4.77
49.6,0.8,38.3,3.2,9.4,13.08
49.6,1.93,32.9,1.9,8.6,14.52
74.3,0.6,32.5,4.3,5.9,8.97
74.3,0.09,19.4,3.9,6.8,6.24
54.0,0.57,25.4,2.3,6.9,7.69
54.0,0.05,32.8,2.0,9.6,9.08
59.5,0.75,23.4,3.3,10.4,9.04
59.5,0.4,26.4,4.2,8.5,7.53
60.4,1.06,33.8,3.7,6.2,11.06
60.4,1.42,40.4,5.8,7.5,15.8
60.4,0.02,14.2,2.5,10.5,7.04
60.4,0.0,22.8,0.9,7.0,4.61
59.5,0.05,23.9,2.1,8.7,6.07
59.5,0.63,24.3,2.5,7.3,7.41
54.0,0.51,16.6,3.0,6.5,7.33
54.0,0.16,13.5,1.2,4.9,5.01
54.0,2.76,30.0,2.4,10.1,16.49
54.0,0.52,35.8,1.4,7.9,10.06
57.0,0.24,20.1,0.8,10.0,6.25
57.0,0.15,20.5,2.9,8.5,7.27
57.0,0.76,35.1,3.0,7.1,10.95
57.0,0.12,39.3,3.3,6.5,10.05
54.0,0.93,19.3,1.2,10.2,8.68
54.0,0.13,21.1,2.9,4.6,5.76
18.0,0.46,18.9,2.4,6.8,9.45
18.0,0.3,32.6,1.3,5.9,10.25
49.6,0.03,28.2,2.8,7.9,7.03
49.6,0.46,21.2,1.9,7.7,7.06
18.0,1.03,17.1,4.0,6.8,13.38
18.0,1.51,28.3,1.3,9.4,15.65
60.4,0.98,34.1,0.5,7.8,9.84
60.4,1.76,27.8,2.7,7.2,11.87
49.6,0.14,19.1,0.6,5.2,4.33
49.6,0.31,21.8,1.8,7.6,5.95
59.5,1.13,35.2,4.4,7.6,12.5
59.5,1.07,37.1,3.5,6.7,11.78
18.0,0.18,23.1,2.6,5.9,6.97
18.0,0.04,18.3,2.9,6.6,7.45
57.0,1.52,21.0,0.5,4.1,8.15
57.0,1.51,24.7,3.4,6.5,10.93
74.3,0.06,28.6,2.6,6.3,5.94
74.3,0.04,23.5,4.0,5.8,5.22
60.4,0.01,18.0,2.1,5.8,4.45
60.4,0.1,24.1,3.6,5.2,5.19
74.3,0.06,21.2,3.8,8.5,5.78
74.3,2.68,17.9,4.2,8.3,13.11
57.0,1.17,25.9,1.5,5.0,8.37
57.0,0.12,22.6,1.1,5.7,4.98
59.5,1.22,31.6,2.0,9.5,11.37
59.5,1.07,18.1,0.7,8.2,8.96
74.3,0.57,37.8,2.1,2.8,8.93
74.3,0.34,30.9,2.7,6.3,7.92
18.0,1.49,39.5,3.2,9.2,21.12
18.0,0.7,35.7,2.5,4.1,14.27
74.3,1.73,37.6,3.7,7.8,13.22
74.3,2.24,33.1,1.3,8.9,12.85
57.0,0.31,24.5,2.5,8.7,7.61
57.0,0.29,26.7,3.2,5.3,6.6
57.0,2.34,34.2,2.1,10.3,16.2
57.0,2.07,40.9,0.5,9.9,17.29
74.3,1.21,26.2,3.8,6.6,9.43
74.3,0.17,26.3,2.9,9.5,6.57
60.4,0.32,20.3,3.9,8.8,8.16
60.4,0.36,39.8,2.4,12.0,12.92
54.0,1.12,20.3,3.2,5.8,8.54
54.0,0.18,25.7,1.9,5.5,6.1
59.5,0.16,17.8,2.3,5.7,5.21
59.5,0.01,21.8,2.0,7.1,4.43
74.3,0.06,20.4,4.4,7.0,6.43
74.3,0.29,23.2,2.9,7.8,5.45
18.0,1.39,50.0,2.3,8.2,23.96
18.0,0.22,19.6,5.2,6.6,9.35
54.0,0.44,39.3,3.9,3.9,10.74
54.0,2.17,41.5,1.1,7.8,16.87
60.4,0.33,19.3,1.9,5.2,5.72
60.4,0.08,19.9,0.9,4.8,3.39
57.0,0.05,20.3,1.2,10.7,6.32
57.0,0.22,19.3,3.0,6.8,6.72
49.6,0.56,26.3,2.4,6.1,7.51
49.6,1.09,19.6,1.7,4.3,8.01
18.0,0.11,20.8,3.7,5.2,7.52
18.0,0.01,25.0,2.1,7.2,6.4
60.4,0.09,22.3,1.4,4.7,3.71
60.4,0.03,18.5,2.1,7.2,5.03
59.5,0.36,29.0,2.7,8.6,8.88
59.5,0.66,25.7,2.1,5.6,7.15
57.0,0.14,18.6,3.4,7.6,6.16
57.0,0.35,21.5,1.7,6.4,6.06
74.3,0.07,21.1,2.1,4.7,4.13
74.3,0.37,25.9,0.6,7.3,5.59
49.6,3.17,43.2,1.6,4.3,20.86
49.6,1.81,31.8,3.5,8.7,15.02
49.6,0.07,23.4,2.6,4.6,5.05
49.6,0.07,28.6,3.2,10.3,8.76
59.5,0.17,23.4,1.4,7.0,5.53
59.5,0.02,31.6,2.0,9.8,8.47
54.0,1.06,29.1,4.2,6.2,10.44
54.0,0.24,19.1,4.5,8.1,7.5
60.4,0.61,41.8,1.2,7.3,11.35
60.4,4.5,32.8,3.2,3.0,20.27
18.0,0.21,22.3,2.8,9.2,9.33
18.0,0.12,22.5,0.9,6.8,6.65
59.5,3.52,38.9,3.8,10.6,21.4
59.5,1.21,33.7,1.8,7.9,12.58
49.6,0.02,22.4,1.9,5.8,5.39
49.6,0.32,22.9,2.8,8.9,6.96
54.0,0.53,25.9,3.0,6.4,7.18
54.0,0.26,19.9,2.6,4.9,5.41
18.0,1.62,35.5,2.0,7.8,19.11
18.0,4.25,28.8,1.8,6.3,28.26
74.3,3.28,36.9,0.5,8.3,17.42
74.3,1.6,38.4,2.5,9.2,13.31
36.0,0.19,31.8,2.9,5.0,8.74
36.0,1.46,20.0,3.7,6.4,11.79
60.0,0.14,29.8,2.7,6.4,6.67
60.0,0.05,22.7,2.4,5.9,4.82
20.0,0.11,25.4,2.8,3.7,6.41
20.0,0.42,22.6,0.5,11.5,9.53
18.0,0.18,27.3,1.5,8.3,8.96
18.0,0.17,22.4,2.9,5.6,7.19
60.4,0.27,13.3,4.4,6.3,5.95
60.4,0.25,23.3,1.1,6.0,4.29
18.0,0.93,30.4,4.4,7.8,15.48
18.0,0.81,31.0,2.8,6.1,13.67
49.6,0.22,20.4,4.0,4.4,6.6
49.6,0.41,20.3,4.2,9.9,8.44
57.0,0.27,19.7,5.0,7.9,7.11
57.0,0.2,24.4,3.6,8.5,6.9
59.5,0.86,36.6,3.2,9.3,12.49
59.5,1.06,36.9,2.0,7.8,11.51
49.6,1.71,34.0,3.1,10.1,15.56
49.6,2.65,38.8,3.3,8.8,19.27
54.0,1.01,30.5,3.0,7.0,10.63
54.0,1.7,28.5,3.2,6.2,11.79
74.3,0.43,18.7,3.8,8.8,8.4
74.3,0.86,26.3,3.0,8.4,8.01
59.5,0.04,17.6,3.3,8.4,5.86
59.5,0.03,19.4,5.2,6.7,7.28
60.4,1.06,33.3,1.5,6.7,10.41
60.4,2.88,34.5,2.3,6.1,16.14
57.0,0.38,21.2,4.0,7.4,7.16
57.0,1.22,30.4,4.0,3.4,10.84
59.5,0.22,28.9,1.6,5.4,6.99
59.5,0.33,12.8,4.6,7.4,7.25
54.0,0.23,20.1,2.8,6.5,6.37
54.0,0.76,31.4,2.7,6.0,10.25
18.0,0.04,26.3,3.8,7.9,9.19
18.0,0.09,16.7,3.9,5.8,7.07
54.0,0.14,19.3,2.5,9.2,6.76
54.0,0.03,27.8,3.0,7.0,7.63
57.0,4.06,31.1,2.1,6.0,19.88
57.0,2.35,44.4,1.2,5.4,16.64
18.0,0.28,28.0,3.7,9.4,11.27
18.0,0.28,34.7,5.7,5.3,13.71
42.5,0.09,21.3,3.1,6.8,5.79
42.5,0.22,26.5,0.5,6.4,6.0
36.0,0.1,26.0,2.6,5.4,6.49
36.0,0.18,30.7,2.5,4.8,8.23
18.0,0.04,30.4,2.8,7.2,9.54
18.0,0.19,27.2,2.6,7.3,9.22
40.0,0.13,25.2,3.7,7.3,6.85
40.0,0.17,27.5,3.7,10.4,8.99
20.0,0.01,25.3,0.5,6.8,5.55
20.0,0.11,18.1,2.5,6.8,7.18
60.0,0.04,25.3,0.5,4.4,4.51
60.0,0.31,17.7,2.1,7.7,6.06
55.0,0.03,15.7,1.9,7.6,5.53
55.0,0.02,23.6,2.8,7.3,5.95
60.0,0.13,27.3,2.7,5.5,6.7
60.0,0.75,27.7,3.2,9.1,9.87
55.0,0.8,39.4,1.6,6.3,10.87
55.0,1.7,39.2,3.1,4.4,14.1
20.0,0.57,38.1,2.2,9.2,15.83
20.0,0.8,38.2,3.0,8.3,16.52
40.0,2.22,40.8,4.8,6.8,20.74
40.0,0.47,35.2,2.8,7.1,11.78
18.0,0.95,36.1,2.1,6.8,15.27
18.0,1.04,40.3,3.4,8.0,19.09
18.0,0.15,28.0,2.6,7.3,8.99
18.0,0.54,22.1,3.2,5.8,9.52
42.5,1.15,37.4,2.0,8.4,14.79
42.5,0.82,21.1,2.7,6.4,8.94
20.0,0.33,25.5,3.8,6.9,9.69
20.0,0.19,32.1,1.1,7.9,10.6
36.0,0.12,28.3,1.5,9.1,8.54
36.0,0.34,35.6,5.0,10.3,13.03
55.0,0.34,18.0,3.3,6.1,7.01
55.0,0.25,26.7,2.0,10.3,7.68
55.0,0.62,26.2,4.6,7.9,9.44
55.0,0.48,28.4,2.6,8.2,7.97
60.2,0.09,22.6,3.0,6.1,4.88
60.2,0.6,14.3,0.7,8.4,5.96
20.0,0.09,12.7,1.8,7.9,6.57
20.0,0.12,22.0,4.0,7.6,8.36
42.5,0.56,18.2,2.1,8.0,8.41
42.5,0.19,17.3,3.4,5.7,6.57
40.0,0.0,35.9,3.7,9.0,10.47
40.0,0.45,33.4,1.7,6.8,10.07
18.0,0.2,18.1,1.4,5.4,6.75
18.0,0.04,26.2,2.7,8.2,8.38
